hospital_id,hem_reference_no,hospital_name,hospital_parent_type,hospital_type,hospital_sub_type,establishment_year,state_name,state_code,district_name,division_name,block_name,pincode,geo_latitude,geo_longitude,org_head_name,org_head_contact,contact_email,accreditation_board,accreditation_level,accreditation_valid_upto,delisted_from_gov_schemes,total_bed_strength,inpatient_beds,has_fully_equipped_ot,has_icu_with_ac,has_casualty,has_opd,has_hdu,has_general_ward,has_labour_room,created_at,updated_at
1d3a19ae-1cbb-4be6-9eb5-c7fb27c37f56,UPHOSPREF000269,Sub-District Hospital Agra,Single,PUBLIC,CHC,1978,Uttar Pradesh,UP,Agra,Agra,Etmadpur,218140,28.586216,82.706241,DR. VIRENDRA SINGH,9896317031,hospital269@gov.up.in,NABH,,,False,79,71,True,False,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
89922aea-4531-4d7a-bd0f-f69598d210d9,UPHOSPREF000270,Medical College Hospital Barabanki,Single,PUBLIC,District Hospital,1953,Uttar Pradesh,UP,Barabanki,Ayodhya,Barabanki Block 5,271808,27.427316,83.014047,DR. DEEPAK KUMAR KURMI,7659756740,hospital270@gov.up.in,NABH,PRE,,False,275,245,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
e2e727d4-9d94-4289-b802-c49ccd07eacf,UPHOSPREF000271,Sub-District Hospital Azamgarh,Single,PUBLIC,PHC,1985,Uttar Pradesh,UP,Azamgarh,Azamgarh,Paliya,214180,29.808405,81.630589,DR. VIVEK KUMAR PATEL,7977411882,hospital271@gov.up.in,NABH,FULL,2028-01-10,False,123,87,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
eae81fbf-5d63-4f6c-8ac7-e57c3756f6ea,UPHOSPREF000272,District Hospital Fatehpur,Single,PUBLIC,Civil Hospital,1968,Uttar Pradesh,UP,Fatehpur,Prayagraj,Fatehpur Block 6,234454,29.54529,81.401199,DR. RAVI SHANKAR,9601155545,hospital272@gov.up.in,NABH,,,False,57,40,True,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
c5111042-5405-4a6a-8a2e-af7fdcba722a,UPHOSPREF000273,Urban Community Health Centre Modinagar,Single,PUBLIC,CHC,1994,Uttar Pradesh,UP,Ghaziabad,Meerut,Modinagar,287146,27.07566,80.874784,DR. MANOJ KUMAR TIWARI,8113395111,hospital273@gov.up.in,,FULL,2026-11-12,False,86,73,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d2bff3da-843f-4478-8e9f-63581ac43517,UPHOSPREF000274,Dr. Singh Surgical Centre,Single,PRIVATE,Trust,2019,Uttar Pradesh,UP,Siddharthnagar,Basti,Siddharthnagar Block 8,230618,29.122673,77.243134,DR. PRADEEP KUMAR SINGH,9809795569,hospital274@pvt.up.in,JCI,,,False,170,139,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b021220d-d23d-482d-a75c-997064c3ae1a,UPHOSPREF000275,Combined Hospital Hardoi,Single,PUBLIC,PHC,1978,Uttar Pradesh,UP,Hardoi,Lucknow,Hardoi Block 1,203315,26.324095,83.978899,DR. AMIT KUMAR,7777894831,hospital275@gov.up.in,,PRE,,False,154,110,True,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
e57023f4-4ae9-4610-8988-ef0aea4418a9,UPHOSPREF000276,Urban Community Health Centre Bara,Single,PUBLIC,Civil Hospital,1961,Uttar Pradesh,UP,Prayagraj,Prayagraj,Bara,273806,25.776184,80.083282,DR. JAGDISH PRASAD PATEL,7898897703,hospital276@gov.up.in,JCI,FULL,,False,20,16,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
2562603a-f641-494b-9a83-8ed4199c35c2,UPHOSPREF000277,Dr. Singh Medical Centre,Single,PRIVATE,Trust,2021,Uttar Pradesh,UP,Siddharthnagar,Basti,Siddharthnagar Block 2,272588,30.233859,81.113172,DR. DEEPAK KUMAR,9716510766,hospital277@pvt.up.in,,PRE,2027-07-20,False,31,29,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
490159cc-18a1-478d-932a-8aca001b6a7e,UPHOSPREF000278,Combined Hospital Jaunpur,Single,PUBLIC,District Hospital,1962,Uttar Pradesh,UP,Jaunpur,Varanasi,Jaunpur Block 7,231975,28.523805,80.589936,DR. ARVIND KUMAR,9739809048,hospital278@gov.up.in,NABL,PRE,2026-08-10,False,48,36,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
44958a58-81df-434f-96f0-be6dfd69bf93,UPHOSPREF000279,Dr. Mishra Medical Centre,Single,PRIVATE,NGO,2021,Uttar Pradesh,UP,Kanpur Dehat,Kanpur,Kanpur Block 5,268547,27.34552,78.204647,DR. PRADEEP KUMAR,7501069483,hospital279@pvt.up.in,JCI,FULL,,False,146,126,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
757a18c5-44c9-452a-9bcd-3e80d3a727c3,UPHOSPREF000280,Primary Health Centre Kannauj Block 8,Single,PUBLIC,District Hospital,1958,Uttar Pradesh,UP,Kannauj,Kanpur,Kannauj Block 8,249406,27.037672,82.059695,DR. HEMANT KUMAR,7686542696,hospital280@gov.up.in,,PRE,2027-05-19,False,43,39,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
ac3fb7ca-4212-4d8d-b52b-57c23a2b041d,UPHOSPREF000281,Urban Community Health Centre Saharanpur Block 2,Single,PUBLIC,CHC,1961,Uttar Pradesh,UP,Saharanpur,Saharanpur,Saharanpur Block 2,278705,26.036609,83.305005,DR. BRIJESH KUMAR,9670099534,hospital281@gov.up.in,JCI,FULL,,False,163,133,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
4cafab4d-d68d-491e-8179-1cbedb8d964f,UPHOSPREF000282,Singh & Verma Maternity & General Hospital,Single,PRIVATE,Private,2000,Uttar Pradesh,UP,Gorakhpur,Gorakhpur,Brahmpur,240604,29.702669,81.936096,DR. SANJAY KUMAR,8078742930,hospital282@pvt.up.in,NABL,FULL,,False,217,169,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b1a01709-3640-4987-952c-c1da803e56e5,UPHOSPREF000283,Medical College Hospital Shahjahanpur,Single,PUBLIC,District Hospital,1989,Uttar Pradesh,UP,Shahjahanpur,Bareilly,Shahjahanpur Block 2,238969,30.355677,79.535465,DR. RAJEEV KUMAR,9491108189,hospital283@gov.up.in,JCI,,,False,8,5,False,False,False,True,False,False,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
517ea751-83de-4af4-89b3-bd52b1e8eee5,UPHOSPREF000284,Dr. Srivastava Orthopaedic Centre,Single,PRIVATE,NGO,2001,Uttar Pradesh,UP,Jhansi,Jhansi,Gursarai,222352,23.878697,77.636825,DR. RAJEEV KUMAR,7511221572,hospital284@pvt.up.in,JCI,,,False,155,131,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
3fd1b318-260c-4c2b-969f-25f3f2b164a8,UPHOSPREF000285,Dr. Tiwari Surgical Centre,Single,PRIVATE,NGO,1991,Uttar Pradesh,UP,Ayodhya,Ayodhya,Ayodhya Block 4,256382,26.053857,79.560469,DR. VIRENDRA SINGH,7804521482,hospital285@pvt.up.in,JCI,,,False,46,42,False,False,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
350580da-c699-43df-b0d1-5da92941d91b,UPHOSPREF000286,Primary Health Centre Jaunpur Block 1,Single,PUBLIC,PHC,1959,Uttar Pradesh,UP,Jaunpur,Varanasi,Jaunpur Block 1,240022,28.22433,77.830411,DR. RAJEEV KUMAR,9851338766,hospital286@gov.up.in,JCI,,2029-09-11,False,109,84,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
fec07a51-028c-45a9-b37a-8c97290377c6,UPHOSPREF000287,Shakti Children Hospital,Single,PRIVATE,NGO,2000,Uttar Pradesh,UP,Bulandshahr,Meerut,Bulandshahr Block 6,290171,26.196085,78.843641,DR. DINESH KUMAR,7645338435,hospital287@pvt.up.in,NABH,FULL,,False,211,195,True,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
03be9c3b-f7fd-436a-9425-c2bde0dbbb71,UPHOSPREF000288,Dr. Tiwari Maternity & General Hospital,Single,PRIVATE,NGO,2010,Uttar Pradesh,UP,Kasganj,Aligarh,Kasganj Block 1,295946,27.976109,80.036713,DR. JAGDISH PRASAD,7739111372,hospital288@pvt.up.in,NABL,,,False,145,102,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
2163c87a-f07b-4c48-9cc1-9dda5357ecb8,UPHOSPREF000289,Urban Community Health Centre Harhua,Single,PUBLIC,Civil Hospital,1951,Uttar Pradesh,UP,Varanasi,Varanasi,Harhua,221269,26.75274,82.834514,DR. RAJESH KUMAR CHAUHAN,9630078291,hospital289@gov.up.in,,,2030-03-14,False,377,357,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
713533b3-d576-4b3c-9300-8c3985baf538,UPHOSPREF000290,Combined Hospital Raebareli,Single,PUBLIC,Medical College,1981,Uttar Pradesh,UP,Raebareli,Lucknow,Raebareli Block 4,223035,25.565912,80.8776,DR. RAJEEV KUMAR KORI,7864326987,hospital290@gov.up.in,,,2029-04-12,False,93,85,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
9c903e15-2d9a-42da-aaeb-26fe91b012f4,UPHOSPREF000291,Mishra & Pandey Maternity & General Hospital,Single,PRIVATE,Trust,2010,Uttar Pradesh,UP,Ballia,Azamgarh,Ballia Block 3,222594,23.548815,82.480863,DR. HEMANT KUMAR SHARMA,9558466081,hospital291@pvt.up.in,NABH,,,False,173,149,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
82345f0d-f2e9-41d8-bfea-e76efbcffc72,UPHOSPREF000292,Medical College Hospital Fatehpur,Single,PUBLIC,District Hospital,1957,Uttar Pradesh,UP,Fatehpur,Prayagraj,Fatehpur Block 3,230850,28.137703,79.344884,DR. RAJU YADAV,9471738270,hospital292@gov.up.in,NABH,,,False,21,18,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
84f42872-598e-431d-bf84-f1bbca673743,UPHOSPREF000293,Dr. Agarwal Eye Hospital,Single,PRIVATE,Private,2004,Uttar Pradesh,UP,Raebareli,Lucknow,Raebareli Block 8,288377,25.031812,81.504265,DR. SUSHIL KUMAR,7567411533,hospital293@pvt.up.in,NABL,,2027-03-24,False,109,93,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b3e4b426-63a9-4591-bc44-6dcb2cec9cbe,UPHOSPREF000294,Saraswati Eye Hospital,Single,PRIVATE,Trust,2005,Uttar Pradesh,UP,Mainpuri,Agra,Mainpuri Block 2,231494,26.670641,80.498628,DR. ASHOK KUMAR JAISWAL,7842821465,hospital294@pvt.up.in,NABL,,,False,129,93,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
fe09c7d2-0b32-4b08-80c5-59cb53c94db4,UPHOSPREF000295,Laxmi Children Hospital,Single,PRIVATE,Trust,2003,Uttar Pradesh,UP,Gorakhpur,Gorakhpur,Jungle Kaudiram,287812,24.768429,80.307175,DR. VIRENDRA SINGH,7099627819,hospital295@pvt.up.in,,FULL,,True,58,47,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d7fdc7a5-25a5-4b3e-9830-2b9930184562,UPHOSPREF000296,District Hospital Maharajganj,Single,PUBLIC,Medical College,1994,Uttar Pradesh,UP,Maharajganj,Gorakhpur,Maharajganj Block 8,252704,26.740303,82.899553,DR. ROHIT KUMAR KURMI,9718931692,hospital296@gov.up.in,NABL,,,False,135,94,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
de51e0c8-f3d3-4f61-8c9b-8d2b772b9418,UPHOSPREF000297,Hanuman Maternity & General Hospital,Single,PRIVATE,Private,2011,Uttar Pradesh,UP,Gorakhpur,Gorakhpur,Bansgaon,206256,25.033197,79.966148,DR. SHYAM LAL,9693329858,hospital297@pvt.up.in,,FULL,,False,162,123,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
1f307dd4-cc5b-4781-8eeb-cd6fec447118,UPHOSPREF000298,Dr. Gupta Surgical Centre,Single,PRIVATE,NGO,2006,Uttar Pradesh,UP,Lalitpur,Jhansi,Lalitpur Block 5,280546,29.392331,77.98017,DR. AMIT KUMAR,7946152241,hospital298@pvt.up.in,NABL,PRE,,False,32,25,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
0de021a9-c3da-4762-ad65-5d7a0bfa64ce,UPHOSPREF000299,District Hospital Gorakhpur,Single,PUBLIC,Medical College,1960,Uttar Pradesh,UP,Gorakhpur,Gorakhpur,Pipraich,240223,28.469244,77.787054,DR. HEMANT KUMAR,7617260036,hospital299@gov.up.in,JCI,,,False,163,149,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
fbbde75b-b012-4dbd-a60d-fb85f78424ac,UPHOSPREF000300,Ganesh Children Hospital,Single,PRIVATE,Private,2001,Uttar Pradesh,UP,Agra,Agra,Achhnera,246878,26.806992,78.242245,DR. SURESH KUMAR KURMI,7515930824,hospital300@pvt.up.in,JCI,,2028-03-29,False,183,145,True,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
c6aebe6b-8bd1-4d2b-874b-06938d9e3c05,UPHOSPREF000301,Primary Health Centre Lakhimpur Block 8,Single,PUBLIC,CHC,1965,Uttar Pradesh,UP,Lakhimpur Kheri,Lucknow,Lakhimpur Block 8,277098,24.085685,83.330879,DR. ROHIT KUMAR,9898827606,hospital301@gov.up.in,NABH,PRE,,False,217,195,True,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
7a927937-2e3a-4b83-b6c8-223e527f674b,UPHOSPREF000302,Sub-District Hospital Azamgarh,Single,PUBLIC,Civil Hospital,1992,Uttar Pradesh,UP,Azamgarh,Azamgarh,Paliya,293858,24.026727,80.289876,DR. ANIL KUMAR,7519769847,hospital302@gov.up.in,,,2029-06-23,False,39,29,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
119361e7-e632-4df7-9ac3-ab6e0e2f03fb,UPHOSPREF000303,Community Health Centre Farrukhabad Block 2,Single,PUBLIC,CHC,1977,Uttar Pradesh,UP,Farrukhabad,Kanpur,Farrukhabad Block 2,233107,27.931379,84.035851,DR. ARVIND KUMAR MAURYA,7747103708,hospital303@gov.up.in,,,,False,31,25,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
6bfad725-0cbe-4dce-a4ba-1a5e76b17847,UPHOSPREF000304,Hanuman Maternity & General Hospital,Single,PRIVATE,Private,1990,Uttar Pradesh,UP,Aligarh,Aligarh,Jawan,290457,24.079687,78.887447,DR. DEVENDRA KUMAR,7541702593,hospital304@pvt.up.in,,,,False,201,167,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
6639e037-a748-4725-bb30-49cf6b203f7f,UPHOSPREF000305,Trauma Centre Unnao Block 2,Single,PUBLIC,Medical College,1984,Uttar Pradesh,UP,Unnao,Lucknow,Unnao Block 2,259581,27.226532,80.35023,DR. RAVI SHANKAR KURMI,9515611179,hospital305@gov.up.in,JCI,FULL,,False,40,36,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d4cb1481-3164-483d-a44c-3a3615279ba9,UPHOSPREF000306,District Hospital Deoria,Single,PUBLIC,Civil Hospital,1960,Uttar Pradesh,UP,Deoria,Gorakhpur,Deoria Block 3,237896,24.353024,82.539186,DR. DINESH KUMAR,7819850842,hospital306@gov.up.in,NABH,,2027-08-14,False,9,6,False,False,False,True,False,False,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
287abca3-cb37-4a2d-b0a9-3e65dad648d1,UPHOSPREF000307,Community Health Centre Fatehganj Pashchimi,Single,PUBLIC,PHC,1975,Uttar Pradesh,UP,Bareilly,Bareilly,Fatehganj Pashchimi,237356,28.135901,80.406249,DR. AMIT KUMAR,9636064477,hospital307@gov.up.in,JCI,,,False,88,69,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
8345028d-6c75-4624-88bb-a8d7ab3a3ca9,UPHOSPREF000308,Pandey & Singh Multispeciality Hospital,Single,PRIVATE,Private,1998,Uttar Pradesh,UP,Ballia,Azamgarh,Ballia Block 5,272724,28.01243,82.67921,DR. RAM PRASAD,7951900548,hospital308@pvt.up.in,JCI,PRE,,False,297,248,False,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
e24d5ad6-2142-4a27-bc3d-00125d1e48ec,UPHOSPREF000309,Primary Health Centre Rampur Block 7,Single,PUBLIC,CHC,1981,Uttar Pradesh,UP,Rampur,Moradabad,Rampur Block 7,290027,28.42869,83.902269,DR. PAPPU YADAV,9899072648,hospital309@gov.up.in,NABL,,,False,313,296,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b8b55aa3-e51d-438e-9b98-3b339022d4c5,UPHOSPREF000310,Community Health Centre Sonbhadra Block 4,Single,PUBLIC,CHC,1961,Uttar Pradesh,UP,Sonbhadra,Mirzapur,Sonbhadra Block 4,286322,30.147714,82.957295,DR. ROHIT KUMAR,7825439177,hospital310@gov.up.in,,FULL,,False,82,68,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
af3e2e11-0e2b-4ac1-9b75-85208d8dfdf7,UPHOSPREF000311,Sharma & Srivastava Cancer Institute,Single,PRIVATE,NGO,1996,Uttar Pradesh,UP,Maharajganj,Gorakhpur,Maharajganj Block 4,223382,30.001753,80.253977,DR. MUKESH KUMAR,7544752083,hospital311@pvt.up.in,NABL,,2029-06-26,False,18,13,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b448b89d-9327-4b70-8cc9-4b69718ed796,UPHOSPREF000312,Durga Medical Centre,Single,PRIVATE,Private,2019,Uttar Pradesh,UP,Maharajganj,Gorakhpur,Maharajganj Block 3,236729,29.683361,78.474176,DR. RAM PRASAD,8108289790,hospital312@pvt.up.in,NABL,PRE,,False,64,47,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
6ad78f1a-23fa-4203-9a84-c928c1485082,UPHOSPREF000313,District Hospital Banda,Single,PUBLIC,PHC,1978,Uttar Pradesh,UP,Banda,Chitrakoot,Banda Block 4,243165,29.816451,78.037785,DR. SHIV KUMAR,8057261182,hospital313@gov.up.in,,,,False,57,40,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b3f0d5b8-7cbf-4f4b-9b6d-9da5394e906a,UPHOSPREF000314,Trauma Centre Rampur Block 1,Single,PUBLIC,CHC,1955,Uttar Pradesh,UP,Rampur,Moradabad,Rampur Block 1,231700,29.357228,82.205048,DR. ARVIND KUMAR,9741513792,hospital314@gov.up.in,JCI,,,False,14,11,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
10ad2351-17b6-4ec7-851c-8aefcc63cff4,UPHOSPREF000315,Dr. Pandey Cancer Institute,Single,PRIVATE,Private,2020,Uttar Pradesh,UP,Ghazipur,Varanasi,Ghazipur Block 5,269918,27.483792,82.608977,DR. SUSHIL KUMAR,8148379849,hospital315@pvt.up.in,NABL,,,False,53,47,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
8e583d2a-f0cd-467c-a271-e2a1da253f79,UPHOSPREF000316,Community Health Centre Maharajpur,Single,PUBLIC,Civil Hospital,1990,Uttar Pradesh,UP,Kanpur Nagar,Kanpur,Maharajpur,284686,30.207232,80.895945,DR. ROHIT KUMAR,7644054001,hospital316@gov.up.in,JCI,PRE,2029-04-07,False,29,21,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
107d3b43-95ab-496f-a5f6-10a00c4b91cf,UPHOSPREF000317,Laxmi Heart Institute,Single,PRIVATE,Trust,2016,Uttar Pradesh,UP,Chitrakoot,Chitrakoot,Chitrakoot Block 5,211859,28.899082,81.60055,DR. RAKESH KUMAR,9545648087,hospital317@pvt.up.in,,FULL,,False,215,182,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
e6fb5ad5-e539-4dc8-922a-bd33a4f5b4d7,UPHOSPREF000318,Dr. Sharma Eye Hospital,Single,PRIVATE,Trust,1999,Uttar Pradesh,UP,Mirzapur,Mirzapur,Mirzapur Block 3,219593,27.138124,82.838756,DR. SHYAM LAL,7868210317,hospital318@pvt.up.in,NABL,,,False,290,246,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
a8db82fc-56d1-46d0-85f7-cf3dd3758fcf,UPHOSPREF000319,Trauma Centre Farrukhabad Block 7,Single,PUBLIC,Civil Hospital,1964,Uttar Pradesh,UP,Farrukhabad,Kanpur,Farrukhabad Block 7,203817,23.930134,82.711548,DR. ROHIT KUMAR JAISWAL,7516102160,hospital319@gov.up.in,NABL,PRE,,False,6,5,False,False,False,True,False,False,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
4143e59c-9ec0-45f0-b887-43b6c113a9fb,UPHOSPREF000320,Women Hospital Meerut,Single,PUBLIC,Civil Hospital,1981,Uttar Pradesh,UP,Meerut,Meerut,Kharkhoda,236494,26.61851,81.257277,DR. SUSHIL KUMAR,9834493406,hospital320@gov.up.in,JCI,FULL,2029-07-03,False,51,38,False,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d34c3cb2-a27e-4a44-ba5d-6a9766e552a2,UPHOSPREF000321,Primary Health Centre Bulandshahr Block 8,Single,PUBLIC,Civil Hospital,1968,Uttar Pradesh,UP,Bulandshahr,Meerut,Bulandshahr Block 8,202098,27.155119,78.702904,DR. RAJU YADAV,8122439685,hospital321@gov.up.in,,PRE,2030-02-11,False,148,121,False,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
4585aeb1-aa08-4fc2-b668-a63af19a4352,UPHOSPREF000322,Trauma Centre Kushinagar Block 2,Single,PUBLIC,Civil Hospital,1973,Uttar Pradesh,UP,Kushinagar,Gorakhpur,Kushinagar Block 2,290025,29.410711,77.337424,DR. RAVI SHANKAR KORI,7027056830,hospital322@gov.up.in,JCI,,2028-05-06,True,96,75,False,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
83a82ea2-ddf3-446f-97d1-169c91344581,UPHOSPREF000323,Sub-District Hospital Kushinagar,Single,PUBLIC,CHC,1965,Uttar Pradesh,UP,Kushinagar,Gorakhpur,Kushinagar Block 8,228455,28.750588,81.422537,DR. HEMANT KUMAR,9610496024,hospital323@gov.up.in,NABH,FULL,,False,9,7,False,False,False,True,False,False,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
83f6174d-9cdf-45b3-88d5-8c5740134a55,UPHOSPREF000324,Urban Community Health Centre Unnao Block 4,Single,PUBLIC,District Hospital,1980,Uttar Pradesh,UP,Unnao,Lucknow,Unnao Block 4,285541,28.034522,81.392577,DR. ASHOK KUMAR,9677059382,hospital324@gov.up.in,NABH,,2026-11-01,False,20,18,False,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
c5820563-50a7-491f-bdc3-2e3a004be3ce,UPHOSPREF000325,Laxmi Multispeciality Hospital,Single,PRIVATE,Private,2009,Uttar Pradesh,UP,Kaushambi,Prayagraj,Kaushambi Block 1,222239,28.546891,83.717353,DR. SANJAY KUMAR,9723180592,hospital325@pvt.up.in,NABL,PRE,,False,194,156,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
cf198bb3-d46b-402e-8910-3ea05aadd0ae,UPHOSPREF000326,District Hospital Saharanpur,Single,PUBLIC,Civil Hospital,1956,Uttar Pradesh,UP,Saharanpur,Saharanpur,Saharanpur Block 8,248207,25.149966,83.602405,DR. AMIT KUMAR LODHI,7952544436,hospital326@gov.up.in,NABL,,2030-08-26,False,78,73,True,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d50218e3-0d98-43ec-ad90-60b47e6ab1f2,UPHOSPREF000327,Combined Hospital Ayodhya,Single,PUBLIC,PHC,1969,Uttar Pradesh,UP,Ayodhya,Ayodhya,Ayodhya Block 4,260787,25.799728,83.445862,DR. DEVENDRA KUMAR,9458456405,hospital327@gov.up.in,,PRE,2030-04-25,False,82,68,False,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
c9b87b18-225b-4650-ac6c-cc3385e34dd9,UPHOSPREF000328,Shiv Children Hospital,Single,PRIVATE,Trust,2020,Uttar Pradesh,UP,Pilibhit,Bareilly,Pilibhit Block 4,208700,24.860736,81.874388,DR. SANTOSH KUMAR,7510169682,hospital328@pvt.up.in,NABL,PRE,,False,79,56,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
14ff8c7b-49f6-46e3-968b-b65dc4611a8a,UPHOSPREF000329,Dr. Agarwal Cancer Institute,Single,PRIVATE,Trust,1994,Uttar Pradesh,UP,Hardoi,Lucknow,Hardoi Block 2,298998,29.022224,81.035155,DR. JAGDISH PRASAD RAJBHAR,9628127691,hospital329@pvt.up.in,NABH,,,False,11,10,False,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
c5ee5276-bc55-4773-832e-8edd326a222e,UPHOSPREF000330,Durga Children Hospital,Single,PRIVATE,Trust,2010,Uttar Pradesh,UP,Kanpur Nagar,Kanpur,Bhitargaon,289349,28.443541,80.60152,DR. RAKESH KUMAR KURMI,7756433161,hospital330@pvt.up.in,JCI,,,False,225,175,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
7467bc17-19a1-4697-9bac-69f4cdaacecc,UPHOSPREF000331,Trauma Centre Bahria,Single,PUBLIC,District Hospital,1970,Uttar Pradesh,UP,Prayagraj,Prayagraj,Bahria,292809,27.318468,77.522881,DR. HEMANT KUMAR,9589507436,hospital331@gov.up.in,JCI,FULL,2029-06-28,False,146,125,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
